Name	CC10.fastq	CC101.fastq	CC102.fastq	CC103.fastq	CC117.fastq	CC118.fastq	CC122.fastq	CC123.fastq	CC13.fastq	CC14.fastq	CC15.fastq	CC16.fastq	CC17.fastq	CC18.fastq	CC19.fastq	CC20.fastq	CC6.fastq	CC67.fastq	CC68.fastq	CC69.fastq	CC7.fastq	CC70.fastq	CC71.fastq	CC78.fastq	CC79.fastq	CC8.fastq	CC80.fastq	CC81.fastq	CC82.fastq	CC83.fastq	CC9.fastq
Species_6158	4	2	0	0	0	1	2	1	6	2	0	2	2	1	0	1	6	2	2	1	1	0	0	1	0	8	1	0	3	1	0
Species_6159	3	0	2	1	1	1	0	3	2	1	0	0	1	3	2	0	11	3	2	4	4	0	0	2	1	9	1	1	1	5	1
Species_6160	23	5	10	2	4	10	2	9	18	12	3	8	0	6	5	5	24	7	8	1	14	1	4	5	0	30	4	7	5	4	7
Species_6161	24	6	6	5	6	1	1	6	12	9	1	6	3	5	3	0	21	2	6	2	12	0	3	2	2	31	5	2	6	8	6
Species_6162	21	3	11	2	4	4	1	7	8	8	5	5	2	2	3	7	25	7	4	3	16	2	2	6	1	27	4	2	6	6	12
Species_6163	6	2	3	0	4	3	0	2	3	0	1	3	0	4	3	3	9	2	2	3	12	3	1	6	2	19	7	2	2	6	2
Species_6164	2	0	2	0	1	0	0	1	5	1	0	0	1	1	0	2	5	0	2	0	4	0	0	2	1	9	1	2	3	3	2
Species_6165	15	4	5	0	6	3	2	9	16	9	5	5	2	4	6	2	32	8	12	6	19	2	1	8	1	29	3	2	4	14	12
Species_6166	1	0	1	0	0	3	1	3	4	2	2	1	1	0	2	1	3	0	1	0	6	1	0	2	0	13	1	2	6	2	4
Species_6167	2	0	0	0	0	4	0	0	2	4	3	3	1	0	0	1	6	0	0	1	5	1	0	1	2	7	1	0	4	1	2
Species_6168	5	1	1	0	2	1	1	4	5	4	1	5	3	1	3	0	8	2	3	1	3	0	0	0	0	12	1	1	2	4	4
Species_6169	6	3	2	0	4	2	0	2	5	4	0	3	1	1	3	1	12	2	3	3	10	1	1	5	1	12	4	2	2	2	3
Species_6170	8	3	2	0	4	5	0	3	8	4	1	0	0	3	3	2	17	2	4	3	5	2	0	2	1	16	7	4	3	0	3
Species_6171	6	3	3	0	0	0	0	1	3	3	1	0	0	0	0	0	2	0	2	0	1	0	0	1	0	7	1	1	2	1	3
Species_6172	14	7	2	1	1	3	1	2	2	1	1	3	1	0	0	1	10	0	3	2	6	2	1	0	1	14	2	2	3	5	2
Species_6173	9	1	4	1	2	0	0	4	9	1	0	2	0	0	0	2	11	5	3	0	8	2	1	3	0	5	0	1	0	3	1
Species_6174	25	5	10	2	4	6	2	6	18	5	2	4	4	6	5	1	36	6	10	5	24	3	1	10	3	33	3	7	5	11	11
Species_6175	14	1	6	3	6	3	0	9	14	8	1	4	0	0	3	4	27	5	5	8	16	0	3	7	2	19	2	3	4	8	11
Species_6176	7	1	3	2	2	3	2	5	2	4	1	2	0	0	0	1	4	1	0	0	4	1	0	1	0	12	2	0	2	4	3
Species_6177	2	0	0	0	0	5	1	1	3	0	0	2	0	0	1	1	7	4	1	0	2	0	0	1	0	7	1	1	0	4	2
Species_6178	18	3	4	4	7	3	1	4	8	6	1	6	1	3	2	2	24	4	9	3	13	1	0	7	1	19	1	3	2	8	10
Species_6179	4	0	0	1	2	1	1	7	11	1	2	4	0	5	0	1	12	2	6	1	6	1	1	1	2	20	2	2	9	5	4
Species_6180	12	1	2	1	4	4	2	5	8	9	2	9	5	5	5	0	16	4	3	3	14	4	2	3	2	22	6	2	6	4	9
Species_6181	12	3	3	3	7	6	2	4	6	3	3	6	1	6	3	0	11	3	2	5	10	3	1	2	1	17	10	2	1	4	6
Species_6182	9	0	4	1	3	5	0	5	7	2	2	3	0	1	5	4	23	5	7	1	12	5	1	3	1	23	4	2	8	7	8
Species_6183	6	0	3	1	1	1	0	2	5	2	0	3	1	1	4	3	16	4	5	0	8	2	1	1	3	6	1	1	2	1	5
Species_6184	15	0	6	2	7	2	3	6	8	6	0	10	1	3	2	2	19	4	6	3	17	5	3	2	3	19	3	2	5	2	12
Species_6185	12	2	3	2	5	2	2	6	11	6	3	3	4	2	3	0	13	5	0	1	12	1	2	4	0	16	5	2	2	5	6
Species_6186	15	2	7	3	5	3	0	6	8	6	1	5	2	2	3	2	33	10	11	2	10	6	0	1	0	20	5	1	2	7	7
Species_6187	6	0	3	0	1	2	0	4	6	3	3	0	0	0	2	0	5	2	2	1	7	1	1	3	1	15	6	1	5	2	4
Species_6188	6	1	4	0	5	2	1	1	2	1	0	3	0	1	1	0	7	2	2	2	2	0	0	2	0	9	1	4	0	2	1
Species_6189	4	1	1	1	0	1	0	0	5	2	1	1	1	2	1	4	8	1	2	3	3	1	1	0	0	10	2	0	1	3	5
Species_6190	18	1	11	1	7	8	1	11	14	7	3	4	1	4	3	1	31	8	12	7	31	6	3	10	3	31	7	4	5	12	13
Species_6191	2	0	1	0	2	1	0	2	3	0	1	0	0	0	0	0	5	2	1	2	4	0	0	2	1	9	0	3	2	3	3
Species_6192	11	3	4	1	3	2	0	2	12	4	1	3	0	3	1	3	8	3	1	2	12	1	2	5	4	18	1	3	3	7	1
Species_6193	14	4	5	1	3	3	2	4	11	1	1	3	2	0	3	3	11	2	4	1	10	0	1	7	1	21	5	1	5	4	5
Species_6194	8	0	3	2	7	4	1	8	6	7	3	2	2	2	2	1	15	4	3	2	13	0	3	3	1	17	2	1	3	9	7
Species_6195	4	1	1	1	1	2	1	2	7	6	3	2	1	4	4	1	7	3	1	1	2	0	0	1	1	7	1	3	0	1	2
Species_6196	7	2	1	0	3	1	1	3	4	1	1	1	1	1	2	0	14	4	4	0	5	1	2	1	0	15	2	0	3	6	0
Species_6197	2	0	1	0	0	1	0	3	1	0	0	0	1	0	2	0	1	0	0	0	3	0	0	1	0	5	2	1	0	2	1
Species_6198	8	1	3	2	3	3	2	5	10	5	2	3	3	2	1	1	15	4	4	0	5	2	2	0	0	14	4	2	1	4	8
Species_6199	1	0	0	0	0	0	0	2	3	0	2	2	0	1	0	1	6	2	3	1	2	0	0	0	0	9	3	1	3	0	3
Species_6200	12	4	7	0	1	4	1	7	9	1	2	8	0	5	3	1	14	2	5	7	9	3	0	3	0	6	0	2	3	1	3
Species_6201	12	0	4	0	2	2	1	1	5	1	1	3	1	1	1	2	8	1	4	0	2	0	0	1	1	11	4	1	1	4	6
Species_6202	8	2	1	0	2	2	0	4	9	3	0	1	1	1	3	1	11	3	4	0	4	1	0	1	0	7	1	0	2	3	2
Species_6203	6	1	3	1	4	3	2	3	3	0	1	4	0	1	3	1	13	4	7	0	5	1	0	2	1	16	1	2	1	7	8
Species_6204	13	1	6	1	2	3	0	6	8	4	0	3	4	0	2	1	15	3	6	1	10	2	2	2	2	20	3	2	5	3	10
Species_6205	3	0	1	0	2	2	0	5	5	1	1	2	3	1	0	0	12	4	3	3	7	1	1	2	2	15	4	2	3	4	7
Species_6206	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0
Species_6207	3	0	3	0	7	6	0	4	3	5	1	5	3	1	3	2	18	5	6	1	13	2	0	7	0	18	1	1	5	6	3
Species_6208	4	1	1	1	2	1	0	1	2	2	0	3	1	2	0	2	5	1	2	2	6	1	1	2	0	9	4	1	1	1	1
Species_6209	5	0	4	0	1	1	0	2	3	0	0	0	0	0	0	1	6	4	0	1	4	2	0	0	1	4	1	1	0	1	2
Species_6210	1	1	0	0	0	2	0	1	1	1	2	1	0	0	1	1	3	0	2	1	3	1	0	1	0	2	0	1	0	0	2
Species_6211	21	6	6	3	5	5	1	4	14	6	4	6	6	0	2	3	17	6	3	2	22	5	4	7	3	37	4	2	10	8	8
Species_6212	6	1	0	2	0	2	1	5	1	2	0	4	1	3	1	0	11	2	6	0	6	1	0	2	0	18	4	1	5	4	2
Species_6213	34	10	6	2	15	9	3	10	18	9	6	2	6	3	9	1	63	14	25	13	49	7	4	26	2	86	13	12	10	43	33
Species_6214	9	1	3	0	4	1	1	1	8	2	0	0	3	0	3	0	12	3	2	2	8	1	1	3	0	21	3	0	5	11	6
Species_6215	11	1	3	1	3	3	0	7	5	4	0	2	3	1	5	2	16	5	3	3	14	1	2	5	0	19	2	3	4	3	7
Species_6216	7	2	2	0	3	3	0	1	7	3	1	5	3	2	0	0	11	7	0	2	8	0	1	4	1	12	3	2	1	4	3
Species_6217	375	23	255	75	46	270	7	104	717	116	67	158	57	75	39	86	735	27	356	27	176	13	10	72	53	205	84	28	36	29	52
Species_6218	424	105	122	79	65	91	24	85	386	168	70	103	60	86	71	55	376	44	89	18	227	21	33	36	21	463	56	39	88	104	220
Species_6219	4	1	3	0	1	0	0	2	2	1	0	1	0	1	1	0	10	2	1	3	1	0	0	0	0	7	1	0	3	2	3
Species_6220	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	2	0	0	1	0	0
Species_6221	2	1	0	1	4	1	1	2	6	3	0	2	1	0	1	0	9	0	3	2	5	2	1	1	0	9	3	0	2	3	1
Species_6222	14	2	4	1	3	2	0	7	17	5	2	2	4	6	3	3	20	4	8	4	13	2	1	6	2	23	2	0	8	10	2
Species_6223	6	1	4	0	2	0	1	1	3	1	1	5	3	0	0	2	13	5	4	1	6	2	1	1	1	8	2	0	0	3	1
Species_6224	8	4	0	2	3	1	1	5	7	1	3	4	5	3	2	3	12	4	2	0	11	0	5	2	0	27	3	2	6	11	3
Species_6225	9	2	3	0	1	2	0	5	4	0	1	2	3	1	2	0	14	3	3	4	8	0	2	3	2	19	4	1	4	5	9
Species_6226	14	4	5	3	4	6	3	4	9	3	4	9	5	6	4	2	20	4	6	0	14	3	3	3	1	35	9	2	9	9	6
Species_6227	6	0	3	0	3	1	0	3	3	0	2	3	3	3	0	1	9	0	6	2	2	1	0	0	0	7	3	1	0	2	2
Species_6228	4	2	1	1	5	3	0	4	5	4	1	0	1	1	4	1	13	3	3	0	9	3	1	3	1	18	1	2	6	3	5
Species_6229	2	0	1	0	1	1	1	1	1	1	0	1	0	2	1	4	11	5	2	0	4	0	1	0	0	9	2	1	1	1	3
Species_6230	5	2	1	1	1	4	1	2	5	1	0	2	2	0	0	3	3	0	0	1	8	2	4	2	0	9	0	3	4	1	0
Species_6231	9	1	6	1	0	1	0	3	7	2	0	0	0	2	1	2	7	2	2	1	4	1	0	0	1	10	5	0	1	2	5
Species_6232	5	1	2	0	8	4	1	3	10	3	3	1	1	1	2	0	15	4	4	2	6	1	0	2	0	13	0	1	2	3	4
Species_6233	11	3	2	1	3	4	1	2	10	8	2	4	2	2	3	4	22	8	10	1	6	1	0	2	1	21	3	1	8	3	3
Species_6234	8	1	4	1	1	1	0	1	3	0	1	2	1	0	0	2	6	1	2	2	3	2	0	0	0	11	1	1	3	3	1
Species_6235	15	3	4	3	2	3	0	3	8	2	3	2	2	2	2	1	6	2	3	0	7	1	1	3	0	22	4	5	5	3	9
Species_6236	16	6	3	0	12	9	2	7	12	9	1	5	3	6	2	3	34	13	9	4	21	2	1	9	2	35	5	0	8	15	16
Species_6237	24	3	11	7	7	2	4	13	15	12	2	5	2	4	7	3	26	4	8	6	29	4	2	7	7	44	7	7	9	15	11
Species_6238	12	4	3	0	3	4	0	3	10	11	1	6	0	3	2	2	20	7	7	2	12	2	1	5	3	19	2	2	4	8	7
Species_6239	6	1	2	1	5	6	1	2	7	3	1	6	3	3	4	3	18	7	3	3	10	3	1	2	1	19	6	3	5	3	10
Species_6240	15	1	6	3	2	2	0	5	12	2	2	4	3	2	5	2	19	6	4	3	20	3	1	8	3	25	3	2	5	13	11
Species_6241	8	1	3	0	4	4	1	5	4	9	3	6	0	2	2	2	20	9	5	1	9	1	1	1	2	17	3	2	5	5	9
Species_6242	13	4	5	0	1	3	1	2	4	2	1	0	1	4	0	0	13	1	4	1	8	1	1	2	1	14	2	0	4	6	4
Species_6243	8	0	5	0	7	5	1	5	12	2	2	5	2	1	0	2	24	5	10	4	16	0	1	12	1	28	6	4	6	10	9
Species_6244	3	1	1	0	1	1	2	3	3	0	1	0	0	0	0	0	4	0	0	2	5	1	1	2	1	7	1	0	1	1	1
Species_6245	10	3	3	1	1	2	0	4	7	0	0	2	0	1	1	1	5	1	2	0	6	1	1	2	0	7	2	3	2	0	3
Species_6246	15	3	6	1	5	2	1	4	9	4	1	5	1	2	2	1	21	6	3	3	12	3	1	3	2	21	4	0	4	11	10
Species_6247	4	0	1	2	3	2	1	3	5	2	0	1	0	2	0	3	15	3	5	1	3	0	0	0	1	11	4	1	1	3	4
Species_6248	2	0	1	0	0	3	2	0	8	4	0	1	1	3	1	3	6	3	3	0	6	0	1	4	1	17	3	4	2	6	1
Species_6249	17	3	6	3	3	1	3	1	6	2	2	3	0	2	3	3	13	4	8	0	8	2	2	1	2	16	6	1	4	4	7
Species_6250	5	0	4	0	1	0	0	3	4	0	0	2	1	1	1	2	4	1	0	0	5	1	0	1	2	9	1	0	1	3	1
Species_6251	5	3	1	0	1	2	0	4	6	1	0	3	1	1	1	0	10	2	5	0	5	0	2	0	0	10	3	3	3	0	5
Species_6252	8	3	1	1	3	4	0	8	7	5	1	4	1	3	0	2	13	4	4	0	15	7	0	6	0	20	3	2	6	5	4
Species_6253	11	1	3	2	4	1	0	2	8	1	0	1	1	4	0	0	8	1	3	1	7	1	0	2	2	13	1	2	5	3	3
Species_6254	19	6	7	2	1	4	1	10	11	5	0	6	5	2	3	1	33	10	6	7	20	3	3	6	1	29	4	2	4	14	8
Species_6255	4	0	0	0	1	3	0	1	6	2	1	2	2	2	3	0	6	4	0	1	7	0	5	0	0	11	1	0	1	4	1
Species_6256	2	0	2	0	2	0	0	5	0	1	2	1	0	0	0	0	3	0	1	0	6	0	0	1	1	5	1	0	1	2	1
Species_6257	2	1	1	0	2	1	0	4	3	0	1	3	0	0	0	1	5	2	1	0	3	1	0	1	0	10	1	1	2	3	4
Species_6258	4	1	1	0	1	0	0	2	8	2	0	4	2	1	0	0	10	3	2	1	6	1	0	1	1	18	3	1	0	10	0
Species_6259	9	5	0	0	5	1	1	4	9	5	1	7	0	2	0	2	19	4	4	5	12	3	2	3	0	18	5	1	2	7	9
Species_6260	6	1	1	1	2	1	0	7	9	6	0	5	0	3	1	1	12	3	7	0	9	0	2	4	1	21	6	1	6	6	1
Species_6261	4	1	0	1	2	2	0	0	4	3	2	3	1	1	3	1	9	3	3	1	8	1	0	3	2	8	1	2	4	1	0
Species_6262	0	0	0	0	1	2	1	6	2	1	0	1	5	3	2	1	10	0	3	2	6	2	2	0	1	15	3	1	6	2	4
Species_6263	3	2	0	0	1	2	0	0	3	3	2	0	0	2	2	0	8	4	1	1	4	0	1	2	0	7	1	2	1	1	3
Species_6264	20	4	6	5	1	2	1	10	5	3	1	5	0	6	7	0	17	4	7	3	11	1	0	5	3	24	2	1	10	3	5
Species_6265	3	0	0	1	2	1	0	0	1	3	1	0	1	0	0	1	6	2	3	0	5	0	0	3	2	5	0	2	0	2	3
Species_6266	6	2	1	1	2	3	0	3	6	6	1	5	3	2	0	2	5	1	2	0	10	4	1	3	1	13	3	2	1	3	4
Species_6267	4	1	0	0	2	0	0	1	4	0	0	0	0	1	1	0	7	3	1	3	4	0	0	4	0	4	0	1	1	2	1
Species_6268	20	3	6	4	10	14	1	8	25	9	8	10	3	1	3	4	45	14	16	1	24	3	3	8	4	31	5	2	6	10	8
Species_6269	8	3	3	0	2	2	0	3	3	1	0	2	1	0	1	0	4	0	2	0	9	3	1	3	1	13	2	2	0	7	5
Species_6270	45	6	23	3	121	25	11	62	34	19	8	8	9	13	6	7	37	8	22	2	33	11	8	10	3	167	21	20	29	82	27
Species_6271	5	0	2	1	1	2	0	3	2	1	1	3	1	1	0	0	10	3	5	1	4	0	1	0	1	8	2	2	2	2	3
Species_6272	16	4	6	0	4	6	3	2	10	5	0	5	4	4	4	2	16	6	3	4	11	2	2	4	2	22	4	4	2	9	5
Species_6273	15	4	3	2	4	6	0	5	13	3	1	2	1	5	1	2	17	5	5	3	4	0	2	1	0	17	3	2	3	8	6
Species_6274	18	4	4	0	6	6	4	6	15	7	3	3	2	6	3	2	11	3	4	0	26	2	3	13	3	24	5	2	9	5	4
Species_6275	106	21	51	13	6	13	2	4	80	27	7	18	7	13	9	23	111	15	51	3	52	4	17	9	11	89	13	12	23	22	38
Species_6276	3	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	2	0	0	0	2	1
Species_6277	409	110	116	66	41	94	22	91	325	168	46	85	47	90	70	69	350	52	85	18	275	33	43	59	19	485	63	43	89	117	285
Species_6278	8	0	6	0	1	5	0	2	1	1	2	3	2	1	2	0	13	4	2	4	7	1	0	5	0	8	1	1	2	3	1
Species_6279	4	1	2	0	5	1	1	2	3	3	1	3	1	0	1	1	9	1	4	2	6	1	1	2	1	14	5	1	2	4	6
Species_6280	7	0	3	0	1	0	1	1	4	6	0	2	0	1	1	1	15	4	3	2	6	0	1	3	2	6	1	0	2	1	4
Species_6281	2574	440	1608	292	118	109	78	424	817	294	160	240	273	326	318	485	1207	62	448	59	655	60	53	75	37	1539	91	116	286	277	2233
Species_6282	11	5	0	0	8	6	1	28	7	5	0	5	1	2	2	0	17	5	5	3	22	6	0	9	1	37	12	4	8	10	9
Species_6283	2	1	0	0	1	3	0	1	5	2	0	4	0	2	0	1	9	3	5	0	4	0	0	3	1	13	5	1	2	3	2
Species_6284	9	3	3	0	1	5	0	4	10	4	1	6	2	1	4	1	9	3	5	1	5	0	2	2	1	15	2	2	4	5	1
Species_6285	11	3	2	3	5	5	2	4	13	3	2	2	5	4	2	4	24	5	6	0	19	1	2	6	3	24	8	2	4	7	5
Species_6286	9	2	5	0	4	4	0	7	4	2	2	3	2	4	2	4	13	3	6	2	12	3	0	2	1	24	2	1	7	12	6
Species_6287	4	1	0	0	2	1	0	4	5	3	0	2	1	0	2	0	7	1	4	2	5	1	0	1	0	4	2	0	0	2	0
Species_6288	16	4	5	1	5	4	0	2	7	3	1	2	3	1	2	1	12	1	3	1	11	0	1	4	2	15	3	1	4	6	6
Species_6289	18	3	5	3	8	2	2	8	11	6	3	7	1	4	1	2	19	4	8	1	16	1	2	8	2	34	5	2	6	15	12
Species_6290	3	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	1	1	4	2	0	0	2	0
Species_6291	5	2	1	0	1	0	0	2	2	0	2	0	0	0	3	1	6	2	1	0	5	0	0	4	0	8	0	2	1	4	1
Species_6292	20	5	9	1	4	6	0	11	11	4	4	4	3	1	2	0	20	6	6	2	21	4	4	4	1	19	1	1	4	6	8
Species_6293	14	3	7	1	4	6	1	7	12	10	0	3	4	3	3	1	22	2	10	4	15	1	2	4	0	22	2	2	7	7	9
Species_6294	8	2	4	0	1	4	0	7	6	5	2	2	3	1	1	2	17	5	8	1	7	1	1	3	0	16	3	1	3	5	6
Species_6295	7	0	3	2	1	0	0	2	1	5	1	2	1	1	3	1	8	2	3	0	2	1	0	0	1	9	1	1	2	4	2
Species_6296	5	1	1	3	2	6	0	5	5	0	0	2	1	0	2	0	7	5	0	1	6	1	1	3	0	14	3	3	4	3	6
Species_6297	12	3	4	1	6	4	0	4	9	2	0	3	4	2	1	0	10	2	2	4	9	1	2	3	0	17	1	4	4	7	6
Species_6298	7	3	1	0	3	1	2	6	9	6	3	6	3	2	3	0	22	6	6	1	9	2	0	3	3	17	4	2	2	7	9
Species_6299	17	4	9	1	1	5	1	3	11	6	1	4	3	0	2	2	22	5	8	2	20	1	1	7	3	26	5	1	8	7	10
Species_6300	7	1	3	2	1	3	0	8	6	2	0	4	1	4	1	2	18	5	7	2	5	2	1	1	1	12	0	2	4	2	4
Species_6301	1	0	0	1	0	1	0	1	2	1	0	1	0	0	0	0	1	0	0	0	3	0	1	0	1	3	1	0	1	0	0
Species_6302	3	1	0	1	5	0	0	3	5	2	0	0	0	1	2	1	10	1	3	1	6	1	0	1	3	10	1	0	5	2	3
Species_6303	10	0	3	1	3	3	3	3	5	3	1	3	0	1	2	2	15	2	4	4	9	1	1	4	0	13	2	2	3	3	4
Species_6304	11	2	3	4	3	4	0	3	16	6	2	9	2	2	1	1	14	4	2	4	17	5	3	3	2	18	5	1	2	7	3
Species_6305	16	3	4	1	7	0	2	3	8	2	1	3	0	1	0	2	21	5	9	4	13	4	1	3	2	17	6	0	6	2	6
Species_6306	18	5	6	2	3	4	2	4	12	2	2	6	4	2	1	0	27	6	12	2	10	0	1	2	4	27	4	2	8	8	9
Species_6307	12	1	5	1	2	4	0	4	6	3	1	5	2	1	2	0	8	2	1	2	7	0	0	3	1	14	2	0	3	6	7
Species_6308	13	5	1	3	1	3	0	3	3	2	2	4	0	0	3	2	11	3	3	2	11	1	3	3	1	10	1	2	5	1	2
Species_6309	8	1	2	1	3	6	0	8	8	7	1	1	2	0	2	2	14	1	6	5	15	3	1	7	2	15	5	0	3	2	7
Species_6310	5	0	0	1	2	4	0	4	4	2	0	3	1	1	1	2	17	5	5	1	5	1	1	2	0	9	4	1	1	2	4
Species_6311	5	1	2	1	0	2	0	0	6	4	0	3	0	0	0	0	7	2	1	1	3	1	0	0	0	7	4	0	3	0	0
Species_6312	5	2	0	0	0	2	2	3	7	3	1	6	1	2	2	2	9	2	4	2	11	2	2	4	2	18	2	2	3	8	2
Species_6313	8	2	2	2	3	5	0	8	6	6	3	4	1	1	0	4	11	1	6	1	10	2	3	3	2	16	2	4	2	5	3
Species_6314	8	1	0	2	4	1	0	3	11	4	1	6	4	1	0	1	19	1	6	5	11	1	2	1	3	13	4	0	4	3	3
Species_6315	6	2	1	1	2	5	2	4	15	3	2	3	0	1	3	2	19	3	8	2	12	3	1	3	3	21	3	1	6	10	7
Species_6316	1	1	0	0	2	3	1	1	0	1	0	2	0	0	0	0	10	3	2	1	2	0	0	1	0	8	1	2	2	0	4
Species_6317	5	2	1	1	6	5	0	7	10	7	5	4	6	2	2	1	16	4	2	4	12	1	5	3	0	21	3	1	5	8	6
Species_6318	7	3	2	0	1	1	0	0	1	1	1	3	0	0	1	1	6	1	2	0	2	0	1	1	0	5	1	0	3	1	1
Species_6319	9	3	1	1	3	1	1	5	3	6	0	3	3	1	1	0	12	2	5	2	12	0	1	6	1	19	3	1	2	6	8
Species_6320	4	1	3	0	1	2	0	2	3	2	3	0	1	4	1	1	2	0	2	0	5	0	0	2	0	8	0	0	2	5	4
Species_6321	6	3	0	2	2	2	3	1	3	1	0	1	1	1	3	0	5	1	2	1	4	0	0	0	1	7	0	3	1	2	4
Species_6322	21	4	5	1	9	8	1	11	20	6	1	3	1	9	1	5	24	9	5	0	34	3	4	9	9	46	7	2	13	15	14
Species_6323	13	2	7	1	8	1	1	8	7	2	2	4	3	2	5	2	17	3	5	2	11	0	1	5	0	32	9	4	6	6	10
Species_6324	6	4	1	0	4	1	1	3	4	4	2	2	0	0	1	1	13	2	3	3	5	0	0	3	0	10	2	3	0	3	1
Species_6325	8	2	1	0	1	1	1	10	8	2	2	4	2	4	3	1	10	5	2	0	13	4	1	4	3	19	2	2	3	7	11
Species_6326	8	1	3	0	3	2	1	2	3	5	0	1	1	2	2	0	8	4	1	2	6	0	1	3	0	11	2	0	0	6	8
Species_6327	14	3	1	3	1	7	2	4	6	2	4	2	2	2	1	1	21	8	5	5	17	1	2	7	2	26	4	3	8	7	11
Species_6328	8	0	3	1	3	7	0	5	8	2	0	6	1	1	1	1	14	3	3	2	7	3	0	4	0	17	1	1	6	5	6
Species_6329	11	0	5	0	2	2	0	8	11	3	1	3	1	1	0	1	16	2	5	6	3	0	0	3	0	25	3	5	3	10	3
Species_6330	18	4	9	1	3	5	0	8	8	3	3	8	2	2	3	1	26	0	10	4	25	1	3	9	3	27	8	0	8	6	4
Species_6331	17	6	2	4	3	1	1	6	9	6	3	4	0	2	0	0	19	3	6	3	9	0	3	4	1	22	8	4	4	2	7
Species_6332	5	1	1	0	1	4	0	2	2	1	0	2	1	0	1	0	11	0	6	2	7	1	1	3	0	4	1	0	1	1	1
Species_6333	370	98	140	53	41	104	10	50	324	138	52	100	32	81	62	75	277	25	72	16	294	42	61	37	41	376	39	32	81	75	276
Species_6334	21	6	10	0	6	8	2	8	12	10	4	11	5	2	4	3	34	8	9	2	18	4	1	6	4	43	5	4	7	17	17
Species_6335	12	3	2	3	8	11	2	8	15	8	3	7	2	3	4	5	28	5	7	5	19	2	3	5	4	35	11	4	8	10	9
Species_6336	4	3	1	0	1	2	0	2	0	2	1	2	0	0	0	0	12	4	4	2	2	0	0	2	0	6	1	1	1	3	3
Species_6337	9	3	2	0	2	4	0	6	4	1	3	3	1	1	5	0	12	1	2	6	9	3	0	4	0	17	0	2	4	9	5
Species_6338	9	2	4	1	7	3	0	8	6	4	0	2	1	0	3	1	21	2	7	3	13	1	2	5	2	18	2	2	4	7	6
Species_6339	5	0	1	2	3	1	0	2	1	1	1	3	0	0	2	1	7	0	3	1	5	0	1	2	1	11	0	0	5	4	1
Species_6340	7	2	2	1	2	1	1	0	10	1	2	1	0	1	1	0	12	4	4	2	8	1	2	1	1	7	0	2	0	3	2
Species_6341	125	19	41	37	113	106	47	94	113	91	40	58	28	26	27	19	536	230	191	49	218	53	57	54	25	422	92	34	156	94	86
Species_6342	13	2	7	0	1	12	4	2	6	5	0	6	0	3	6	1	36	5	27	2	15	9	1	4	0	45	6	1	21	7	1
Species_6343	333	171	120	14	544	236	50	110	196	74	31	108	65	61	123	21	433	119	228	31	688	54	29	554	21	1092	79	179	128	557	67
Species_6344	59	14	26	3	11	26	3	25	14	10	7	11	7	4	7	2	145	36	76	28	51	6	8	22	2	87	21	12	13	29	30
Species_6345	48	12	13	5	23	28	4	27	41	12	9	11	9	4	17	2	101	21	51	11	50	7	3	25	3	76	14	7	16	29	23
Species_6346	6	2	3	1	0	1	1	0	6	3	0	4	2	1	1	0	3	2	1	0	8	1	1	5	0	12	2	0	4	4	4
Species_6347	58	13	21	2	20	68	6	17	14	18	9	10	8	4	7	2	102	32	34	24	67	4	3	32	6	110	12	13	17	57	39
Species_6348	76	14	17	5	19	24	11	54	40	29	15	18	9	2	10	7	129	28	57	24	82	13	8	37	4	159	23	9	45	61	41
Species_6349	393	273	45	4	96	63	19	46	89	65	10	35	8	18	208	11	348	100	149	37	780	44	28	654	20	1139	76	198	43	782	80
Species_6350	11	1	7	0	6	12	0	6	11	4	0	7	1	2	2	0	19	4	4	5	11	1	2	4	1	23	5	4	2	7	7
Species_6351	16	2	7	3	6	2	1	4	7	7	0	3	5	3	2	1	20	7	8	1	13	3	2	2	1	16	3	1	1	7	5
Species_6352	116	32	31	3	21	43	4	21	80	30	14	17	8	7	17	3	130	35	52	32	107	3	5	55	3	146	12	20	50	46	64
Species_6353	31	12	5	2	7	6	2	11	19	4	4	7	8	2	5	1	48	12	14	15	36	5	2	18	1	50	8	5	5	28	20
Species_6354	12	3	1	1	3	3	3	0	3	3	1	7	2	3	0	0	12	1	4	1	16	4	0	8	1	26	3	5	3	8	7
Species_6355	4	1	1	1	1	0	1	0	2	0	0	1	0	0	1	0	2	0	0	1	3	1	1	1	0	6	1	0	0	2	1
Species_6356	1	0	1	0	2	1	1	0	1	1	1	1	0	0	0	0	6	2	3	0	2	0	0	0	0	7	0	1	3	2	2
Species_6357	17	2	9	3	4	4	0	3	5	4	0	2	2	5	4	2	12	3	5	1	8	1	2	3	0	9	1	0	3	2	6
Species_6358	2	0	1	0	1	0	0	1	3	0	1	1	0	1	0	1	3	0	1	1	2	0	0	1	1	8	3	0	3	1	1
Species_6359	13	2	3	0	3	4	4	3	12	3	2	4	3	3	5	1	13	5	3	2	11	2	3	1	0	38	6	5	3	16	10
